address,business_name,categories,price_range,rank,rating,review_count,url
10-22 46th Ave Hunters Point,The Gutter,"Bowling,Bars",$$,526,4.0,76,https://www.yelp.com/biz/the-gutter-long-island-city-2
248 W 55th St Midtown West,Vida Verde,"Cocktail Bars,Mexican,Venues &amp; Event Spaces",$$,527,4.5,1130,https://www.yelp.com/biz/vida-verde-new-york
315 5th Ave Koreatown,Soju Haus,"Korean,Bars,Soup",$$,528,4.0,549,https://www.yelp.com/biz/soju-haus-new-york
22 Battery Pl ,Pier A Harbor House,"Bars,Seafood,Venues &amp; Event Spaces",$$,529,3.0,639,https://www.yelp.com/biz/pier-a-harbor-house-new-york-2
135 Atlantic Ave Cobble Hill,Le Boudoir,Cocktail Bars,$$,530,4.0,70,https://www.yelp.com/biz/le-boudoir-brooklyn
641 Classon Ave Crown Heights,Friends and Lovers,"Bars,Music Venues",$$,531,4.0,77,https://www.yelp.com/biz/friends-and-lovers-brooklyn
60 Thompson St South Village,Butterfly Bar,Cocktail Bars,,532,2.5,11,https://www.yelp.com/biz/butterfly-bar-new-york
632 Manhattan Ave Greenpoint,Ponyboy,"Seafood,Cocktail Bars",,533,3.5,23,https://www.yelp.com/biz/ponyboy-brooklyn
121 Essex St Lower East Side,The Whiskey Ward,"Whiskey Bars,Beer Bar,Cocktail Bars",$$,534,4.0,304,https://www.yelp.com/biz/the-whiskey-ward-new-york
320 Amsterdam Ave Upper West Side,Playa Betty’s,"Mexican,American (Traditional),Bars",$$,535,3.5,769,https://www.yelp.com/biz/playa-bettys-new-york-2
139 Montague St Brooklyn Heights,Custom House,"Pubs,American (Traditional),Sports Bars",$$,536,3.0,174,https://www.yelp.com/biz/custom-house-brooklyn
61 2nd Ave East Village,The Gray Mare,"Cocktail Bars,American (Traditional),Lounges",$$,537,4.5,87,https://www.yelp.com/biz/the-gray-mare-new-york
105 Franklin St Greenpoint,Broken Land,Bars,$$,538,4.0,74,https://www.yelp.com/biz/broken-land-brooklyn
702 Union St Park Slope,Union Hall,"Pubs,Performing Arts,Bocce Ball",$$,539,4.0,652,https://www.yelp.com/biz/union-hall-brooklyn
39-46 Skillman Ave Sunnyside,Jack’s Fire Dept,"Pubs,Sports Bars,American (Traditional)",$,540,4.0,86,https://www.yelp.com/biz/jacks-fire-dept-sunnyside
55 McGuinness Blvd S Greenpoint,Baby Grand,"Karaoke,Bars",,541,4.5,10,https://www.yelp.com/biz/baby-grand-brooklyn
4558 Vernon Blvd Hunters Point,L.I.C. Bar,"Bars,Music Venues",$$,542,3.5,313,https://www.yelp.com/biz/l-i-c-bar-long-island-city
1211 Myrtle Ave Bushwick,Happyfun Hideaway,"Dive Bars,Gay Bars",$,543,3.5,94,https://www.yelp.com/biz/happyfun-hideaway-brooklyn
70 Pine St Financial District,Crown Shy,"American (New),Cocktail Bars",,544,4.5,271,https://www.yelp.com/biz/crown-shy-new-york-2
793 Washington Ave Prospect Heights,Tooker Alley,"Lounges,Cocktail Bars",$$,545,4.0,164,https://www.yelp.com/biz/tooker-alley-brooklyn
305 Halsey St Bedford Stuyvesant,Bed-Vyne Cocktail,"Cocktail Bars,Beer, Wine &amp; Spirits,Lounges",$$,546,4.0,69,https://www.yelp.com/biz/bed-vyne-cocktail-brooklyn
17 Ingraham St East Williamsburg,El Cortez,"Pubs,Tex-Mex",$$,547,3.0,103,https://www.yelp.com/biz/el-cortez-brooklyn
247 City Island Ave City Island,Man Overboard Sports Bar and Grill,"Sports Bars,American (Traditional)",,548,5.0,2,https://www.yelp.com/biz/man-overboard-sports-bar-and-grill-bronx
243 5th Ave Park Slope,High Dive,Dive Bars,$,549,4.0,216,https://www.yelp.com/biz/high-dive-brooklyn
68 Mercer St ,The Junto Attic Bar,Bars,,550,5.0,3,https://www.yelp.com/biz/the-junto-attic-bar-jersey-city
745 5th Ave Midtown East,Goodman’s Bar,Bars,,551,5.0,2,https://www.yelp.com/biz/goodman-s-bar-new-york
326 Spring St South Village,The Ear Inn,"Bars,American (Traditional)",$$,552,4.0,391,https://www.yelp.com/biz/the-ear-inn-new-york
25 Cedar St Financial District,Cedar Local,Cocktail Bars,$$,553,4.0,134,https://www.yelp.com/biz/cedar-local-new-york
643 Broadway Greenwich Village,Sweetwater Social,"Cocktail Bars,Lounges",$$,554,3.5,124,https://www.yelp.com/biz/sweetwater-social-new-york
589 Vanderbilt Ave Prospect Heights,Weather Up,Cocktail Bars,$$,555,4.0,293,https://www.yelp.com/biz/weather-up-brooklyn
137 W 14th St Chelsea,Offside Tavern,"Sports Bars,American (Traditional),Venues &amp; Event Spaces",$,556,4.5,98,https://www.yelp.com/biz/offside-tavern-new-york
92 2nd Ave East Village,Blue Quarter,Cocktail Bars,$$,557,4.5,42,https://www.yelp.com/biz/blue-quarter-new-york
4 Bleecker St NoHo,Ghost Donkey,"Cocktail Bars,Mexican",$$,558,3.5,153,https://www.yelp.com/biz/ghost-donkey-new-york
206 Ave A East Village,The Garret,Cocktail Bars,$$,559,3.5,90,https://www.yelp.com/biz/the-garret-new-york-2
36 Water St Financial District,The Porterhouse Brewing Company,"Breweries,Pubs",$$,560,4.0,119,https://www.yelp.com/biz/the-porterhouse-brewing-company-new-york
140 East 48th St Midtown East,The Stayton Room,"Cocktail Bars,Lounges,Speakeasies",,561,3.5,18,https://www.yelp.com/biz/the-stayton-room-new-york-3
506 Grand St East Williamsburg,Burnside,Bars,$$,562,4.0,109,https://www.yelp.com/biz/burnside-brooklyn
162 W 4th St West Village,Oppa,"Bars,Karaoke,Tapas/Small Plates",$$,563,4.0,121,https://www.yelp.com/biz/oppa-new-york-9
5 W 37th St Midtown West,Reichenbach Hall,"Bars,German,Pretzels",$$,564,4.0,755,https://www.yelp.com/biz/reichenbach-hall-new-york
2122 Beekman Pl Prospect Lefferts Gardens,Erv’s on Beekman,Cocktail Bars,$$,565,4.0,151,https://www.yelp.com/biz/ervs-on-beekman-prospect-lefferts-gardens
8535 Grand Ave Elmhurst,Grandstand,"Pubs,Irish",$$,566,3.5,34,https://www.yelp.com/biz/grandstand-elmhurst
742 Myrtle Ave Bedford Stuyvesant,Project Parlor,"Venues &amp; Event Spaces,Cocktail Bars",$$,567,4.0,98,https://www.yelp.com/biz/project-parlor-brooklyn
1413 Bushwick Ave Bushwick,Salud Bar &amp; Grill,"Latin American,Beer Bar",$$,568,4.0,300,https://www.yelp.com/biz/salud-bar-and-grill-brooklyn
120 Cedar St Financial District,O’Hara’s Restaurant and Pub,"Irish Pub,Sports Bars,American (Traditional)",$$,569,4.0,463,https://www.yelp.com/biz/o-haras-restaurant-and-pub-new-york
686A Washington Ave Prospect Heights,Bearded Lady,Bars,$$,570,4.0,193,https://www.yelp.com/biz/bearded-lady-brooklyn
686A Washington Ave Prospect Heights,Bearded Lady,Bars,$$,571,4.0,193,https://www.yelp.com/biz/bearded-lady-brooklyn
310 Spring St South Village,Lazy Point,Cocktail Bars,$$,572,4.0,58,https://www.yelp.com/biz/lazy-point-new-york
328 W 45th St Midtown West,Beer Culture,Beer Bar,$$,573,4.5,365,https://www.yelp.com/biz/beer-culture-new-york
1120 Manhattan Ave Greenpoint,Saint Vitus,"Bars,Music Venues",$,574,4.5,142,https://www.yelp.com/biz/saint-vitus-brooklyn
9532 Queens Blvd Rego Park,Tropix Bar &amp; Lounge,"Lounges,American (Traditional)",$$,575,3.5,274,https://www.yelp.com/biz/tropix-bar-and-lounge-rego-park
8 Park Pl Civic Center,Five &amp; Dime,"Coffee &amp; Tea,Cocktail Bars",$$,576,4.5,82,https://www.yelp.com/biz/five-and-dime-new-york
17 Stanton St Lower East Side,Bonnie Vee,Cocktail Bars,$$,577,4.0,140,https://www.yelp.com/biz/bonnie-vee-new-york
442 Court St Carroll Gardens,Abilene,"Dive Bars,Lounges,American (Traditional)",$$,578,3.5,210,https://www.yelp.com/biz/abilene-brooklyn
5 Spring St Nolita,Sweet &amp; Vicious,Bars,$$,579,3.0,548,https://www.yelp.com/biz/sweet-and-vicious-new-york
179 Nassau Ave Greenpoint,Diamond Lil,Bars,$$,580,5.0,27,https://www.yelp.com/biz/diamond-lil-brooklyn
47-25 Vernon Blvd Hunters Point,Bellwether,"American (New),Cocktail Bars",,581,4.0,130,https://www.yelp.com/biz/bellwether-long-island-city
246 W 38th St Midtown West,District Tap House,"Sports Bars,Pubs,American (New)",$$,582,4.0,828,https://www.yelp.com/biz/district-tap-house-new-york
477 5th Ave South Slope,Skylark Bar,Bars,$,583,4.0,100,https://www.yelp.com/biz/skylark-bar-brooklyn
49-53 Ann St Financial District,W XYZ Bar,"Venues &amp; Event Spaces,Tapas/Small Plates,Cocktail Bars",$$,584,5.0,1,https://www.yelp.com/biz/w-xyz-bar-new-york-2
9 W 53rd St Midtown West,The Bar Room,"Lounges,French,American (New)",$$$,585,4.0,497,https://www.yelp.com/biz/the-bar-room-new-york-5
11 Schuyler St St. George,Beso,"Spanish,Tapas Bars,Bars",$$,586,4.0,516,https://www.yelp.com/biz/beso-staten-island
202 Clinton St Lower East Side,The Dancer,Cocktail Bars,,587,5.0,9,https://www.yelp.com/biz/the-dancer-new-york
174 Howard Ave Bedford Stuyvesant,Sonora,"Bars,Mexican",$$,588,3.5,155,https://www.yelp.com/biz/sonora-brooklyn
205 E 4th St East Village,The Cabin NYC,"American (New),Cocktail Bars,Breakfast &amp; Brunch",$$,589,4.0,218,https://www.yelp.com/biz/the-cabin-nyc-new-york-2
956 2nd Ave Midtown East,The Smith,"American (New),Breakfast &amp; Brunch,Cocktail Bars",$$,590,4.0,2627,https://www.yelp.com/biz/the-smith-new-york-2
709 Lorimer St Williamsburg - North Side,Pete’s Candy Store,"Music Venues,Dive Bars,Pubs",$,591,4.0,255,https://www.yelp.com/biz/petes-candy-store-brooklyn
848 Washington St Meatpacking District,"The Biergarten at The Standard, High Line","Bars,German,Pretzels",$$,592,3.5,881,https://www.yelp.com/biz/the-biergarten-at-the-standard-high-line-new-york
2 E 61st St Upper East Side,Two E Bar/Lounge,"Lounges,Tea Rooms",$$$,593,4.0,147,https://www.yelp.com/biz/two-e-bar-lounge-new-york
801 Seneca Ave Ridgewood,Planet X,"Cocktail Bars,Dive Bars,Lounges",,594,4.0,3,https://www.yelp.com/biz/planet-x-queens-2
281 Bleecker St West Village,Blind Tiger Ale House,"American (Traditional),Pubs",$$,595,4.0,886,https://www.yelp.com/biz/blind-tiger-ale-house-new-york
152 W 26th St Chelsea,RARE View Rooftop Chelsea,"Cocktail Bars,Venues &amp; Event Spaces",$$,596,3.5,223,https://www.yelp.com/biz/rare-view-rooftop-chelsea-new-york
300 E 89th St Yorkville,The Auction House,Lounges,$$,597,3.5,417,https://www.yelp.com/biz/the-auction-house-new-york
57-24 Roosevelt Ave Woodside,Donovan’s Pub,"Burgers,Pubs,American (Traditional)",$$,598,4.0,420,https://www.yelp.com/biz/donovans-pub-woodside
12-21 Astoria Blvd Astoria,Arcadia Bar &amp; Kitchen,"Breakfast &amp; Brunch,Bars,American (New)",$$,599,4.5,95,https://www.yelp.com/biz/arcadia-bar-and-kitchen-astoria
180 W St Greenpoint,Achilles Heel,"Seafood,Cocktail Bars",$$,600,3.5,75,https://www.yelp.com/biz/achilles-heel-brooklyn
6 Murray St Civic Center,Manhattan Proper,"Sports Bars,American (New),Lounges",$$,601,4.0,338,https://www.yelp.com/biz/manhattan-proper-new-york
1150 Broadway Flatiron,The Smith,"American (New),Breakfast &amp; Brunch,Cocktail Bars",$$,602,4.0,985,https://www.yelp.com/biz/the-smith-new-york-7
126 Front St DUMBO,Superfine,"Bars,American (New)",$$,603,3.5,465,https://www.yelp.com/biz/superfine-brooklyn
220 Conover St Red Hook,Botanica,Bars,$$,604,3.5,53,https://www.yelp.com/biz/botanica-brooklyn-3
153 Essex St Lower East Side,Two-Bit’s Retro Arcade,"Arcades,Dive Bars",$,605,4.0,244,https://www.yelp.com/biz/two-bits-retro-arcade-new-york
72 Hudson Ave Vinegar Hill,Vinegar Hill House,"Bars,Breakfast &amp; Brunch,American (Traditional)",$$$,606,3.5,665,https://www.yelp.com/biz/vinegar-hill-house-brooklyn
3938 Broadway Washington Heights,Fort Washington Public House,"Salad,Pubs,American (Traditional)",$$,607,4.0,54,https://www.yelp.com/biz/fort-washington-public-house-new-york
3612 Broadway Harlem,Harlem Public,"Pubs,Burgers,Food Delivery Services",$$,608,4.0,941,https://www.yelp.com/biz/harlem-public-new-york
105th Inside Riverside Park Manhattan Valley,Ellington in the Park,"American (Traditional),Wine Bars,Beer Bar",$$,609,3.0,100,https://www.yelp.com/biz/ellington-in-the-park-new-york-2
599 Johnson Ave East Williamsburg,Elsewhere Rooftop,"Bars,Outdoor Movies,Music Venues",$$,610,4.5,11,https://www.yelp.com/biz/elsewhere-rooftop-brooklyn
47 E 29th St Flatiron,Tavern29,"Pubs,American (New)",$$,611,4.0,911,https://www.yelp.com/biz/tavern29-new-york
169 E Broadway Lower East Side,Charles Hanson’s 169 Soul Jazz Oyster Bar,"American (Traditional),Dive Bars",$,612,3.5,446,https://www.yelp.com/biz/charles-hansons-169-soul-jazz-oyster-bar-new-york
253 Bushwick Ave East Williamsburg,Post No Bills,Bars,$,613,4.0,37,https://www.yelp.com/biz/post-no-bills-brooklyn
4740 Broadway Washington Heights,Tryon Public House,"American (Traditional),Gastropubs,Bars",$$,614,4.0,382,https://www.yelp.com/biz/tryon-public-house-new-york
921 Broadway Bedford Stuyvesant,Skytown,"American (New),Bars,Cafes",$$,615,4.0,264,https://www.yelp.com/biz/skytown-brooklyn
118 Nassau St Financial District,Nassau Bar,Bars,$,616,3.0,52,https://www.yelp.com/biz/nassau-bar-new-york
180 Grand St Williamsburg - South Side,Iona,"Wine Bars,Beer Bar,Cocktail Bars",$$,617,4.0,146,https://www.yelp.com/biz/iona-brooklyn
231 Court St Cobble Hill,June,"Wine Bars,Tapas/Small Plates,American (New)",$$,618,4.0,180,https://www.yelp.com/biz/june-brooklyn-3
128 W Houston St Greenwich Village,Bar Moga,"Cocktail Bars,Japanese",$$,619,4.0,181,https://www.yelp.com/biz/bar-moga-new-york-2
585 E 189th St Belmont,Howl at the Moon,"Sports Bars,American (New)",$,620,3.0,64,https://www.yelp.com/biz/howl-at-the-moon-bronx
134 9th Ave Chelsea,The 18th Room,"Speakeasies,Coffee Roasteries",$$$,621,4.5,85,https://www.yelp.com/biz/the-18th-room-new-york-3
7313 Metropolitan Ave Middle Village,Pat’s Sports Bar,Sports Bars,$,622,4.5,13,https://www.yelp.com/biz/pats-sports-bar-middle-village
4018 Queens Blvd Sunnyside,The Courtyard Ale House,"Pubs,Sports Bars,Irish Pub",$,623,4.0,85,https://www.yelp.com/biz/the-courtyard-ale-house-sunnyside
480 Union St Gowanus,Pig Beach,"Barbeque,Bars",$$,624,4.0,562,https://www.yelp.com/biz/pig-beach-brooklyn
4306 43rd St Sunnyside,43 Bar &amp; Grill,"Sports Bars,American (Traditional),Burgers",$$,625,3.5,262,https://www.yelp.com/biz/43-bar-and-grill-sunnyside
106 Norfolk St Lower East Side,Nurse Bettie,Bars,$$,626,4.0,303,https://www.yelp.com/biz/nurse-bettie-new-york
131 Chrystie St Lower East Side,Fig. 19,Lounges,$$,627,4.0,225,https://www.yelp.com/biz/fig-19-new-york
240 W 35th St Midtown West,Jack Doyle’s Bar &amp; Restaurant,"American (Traditional),Pubs,Irish",$$,628,4.0,333,https://www.yelp.com/biz/jack-doyles-bar-and-restaurant-new-york
72 7th Ave Chelsea,District Local,"Tapas/Small Plates,Burgers,Cocktail Bars",$$,629,4.5,42,https://www.yelp.com/biz/district-local-new-york-2
673 Flatbush Ave Prospect Lefferts Gardens,The Westbury Inn,"American (Traditional),Beer Bar,Chicken Wings",$$,630,4.0,77,https://www.yelp.com/biz/the-westbury-inn-brooklyn
62 Court St Brooklyn Heights,O’Keefe’s Bar &amp; Grill,"American (Traditional),Sports Bars,Wraps",$$,631,3.5,192,https://www.yelp.com/biz/o-keefes-bar-and-grill-brooklyn
200 W 39th St Midtown West,The Skylark,"Cocktail Bars,Venues &amp; Event Spaces,Lounges",$$$,632,4.0,562,https://www.yelp.com/biz/the-skylark-new-york
99 Park Ave Murray Hill,Park Avenue Tavern,"American (Traditional),Cocktail Bars,Salad",$$,633,4.0,758,https://www.yelp.com/biz/park-avenue-tavern-new-york
1085 2nd Ave Midtown East,The Blasket,"Irish Pub,Venues &amp; Event Spaces",$$,634,4.5,65,https://www.yelp.com/biz/the-blasket-new-york
76 4th Ave Boerum Hill,4th Avenue Pub,"Pubs,Beer Gardens,Beer Bar",$$,635,4.0,306,https://www.yelp.com/biz/4th-avenue-pub-brooklyn
63 W 38th St Midtown West,Refinery Rooftop,"Lounges,Cocktail Bars",$$$,636,3.5,942,https://www.yelp.com/biz/refinery-rooftop-new-york
150 W 10th St West Village,Highlands NYC,"Gastropubs,Scottish,Whiskey Bars",$$,637,4.0,405,https://www.yelp.com/biz/highlands-nyc-new-york
505 8th Ave Midtown West,The Tailor Public House,"Pubs,American (Traditional)",$$,638,3.5,106,https://www.yelp.com/biz/the-tailor-public-house-new-york
1087 Broadway Bushwick,Looking Glass Bar,"American (Traditional),Bars",$,639,3.0,67,https://www.yelp.com/biz/looking-glass-bar-bushwick-2
582 Seneca Ave Ridgewood,The Seneca,"Bars,Burgers,Chicken Wings",$$,640,4.0,44,https://www.yelp.com/biz/the-seneca-ridgewood-2
125 E 27th St Flatiron,Roof at Park South,"Cocktail Bars,American (New),Venues &amp; Event Spaces",$$$,641,3.5,164,https://www.yelp.com/biz/roof-at-park-south-new-york
227 Mott St Nolita,YN,"Wine Bars,Burgers,Cocktail Bars",$$,642,4.5,209,https://www.yelp.com/biz/yn-new-york-2
186 Dyckman St Inwood,El Jefe Nyc,Sports Bars,$$,643,2.5,84,https://www.yelp.com/biz/el-jefe-nyc-new-york
538 9th Ave Midtown West,Blue Ruin,Dive Bars,$,644,3.5,171,https://www.yelp.com/biz/blue-ruin-new-york
3229 Westchester Ave Pelham Bay,Illusions Hookah &amp; Mixology Lounge,"Hookah Bars,Cocktail Bars",$$,645,3.5,114,https://www.yelp.com/biz/illusions-hookah-and-mixology-lounge-bronx
2268 Adam Clayton Powell Jr Blvd Harlem,Harlem Hops,"Beer Bar,Pretzels",$$,646,4.5,107,https://www.yelp.com/biz/harlem-hops-new-york-2
1213 Riegelmann Boardwalk Coney Island,Ruby’s Bar &amp; Grill,"American (Traditional),Dive Bars",$$,647,3.5,155,https://www.yelp.com/biz/rubys-bar-and-grill-brooklyn-2
360 3rd Ave Kips Bay,Sundays Well,"Gastropubs,Irish Pub",,648,5.0,2,https://www.yelp.com/biz/sundays-well-new-york
486 Metropolitan Ave Williamsburg - North Side,Rocka Rolla,Dive Bars,$,649,4.0,127,https://www.yelp.com/biz/rocka-rolla-williamsburg-2
89 S St South Street Seaport,Pier 17,"Venues &amp; Event Spaces,Music Venues,Bars",$$,650,4.0,103,https://www.yelp.com/biz/pier-17-new-york
130 W 46th St Theater District,Muse Bar,"Cocktail Bars,American (New),Breakfast &amp; Brunch",,651,5.0,6,https://www.yelp.com/biz/muse-bar-new-york
72-07 Austin St Forest Hills,Tap House,Sports Bars,$$,652,3.5,198,https://www.yelp.com/biz/tap-house-forest-hills
71 W 35th St Midtown West,Monarch Rooftop,"Lounges,Venues &amp; Event Spaces,Cocktail Bars",$$,653,3.5,690,https://www.yelp.com/biz/monarch-rooftop-new-york-4
589 Ft Washington Ave Washington Heights,Monkey Room,"Latin American,Lounges",$$,654,3.5,94,https://www.yelp.com/biz/monkey-room-new-york
401 W 48th St Hell's Kitchen,Gaf West,Bars,$,655,4.0,92,https://www.yelp.com/biz/gaf-west-new-york
35 Canal St Lower East Side,Clandestino,Bars,$$,656,4.0,105,https://www.yelp.com/biz/clandestino-new-york
271 W 23rd St Chelsea,The Trailer Park Lounge,"Dive Bars,American (New)",$$,657,3.5,636,https://www.yelp.com/biz/the-trailer-park-lounge-new-york
353 W 14th St Meatpacking District,The BAGS,"Cocktail Bars,Speakeasies",,658,5.0,1,https://www.yelp.com/biz/the-bags-new-york
725 5th Ave Midtown East,The Trump Bar,"Beer Bar,Cocktail Bars",$$$,659,3.5,37,https://www.yelp.com/biz/the-trump-bar-new-york
520 Court St Carroll Gardens,Travel Bar,Bars,$$,660,4.5,46,https://www.yelp.com/biz/travel-bar-carroll-gardens
50 Wyckoff Ave Bushwick,Heavy Woods,"Bars,Cafes,Cajun/Creole",$$,661,4.0,263,https://www.yelp.com/biz/heavy-woods-brooklyn
141 Lawrence St Downtown Brooklyn,Circa Brewing,"Pizza,Breweries,Sports Bars",$$,662,4.0,314,https://www.yelp.com/biz/circa-brewing-brooklyn-3
442 Amsterdam Ave Upper West Side,The Gin Mill,"American (Traditional),Sports Bars,Cocktail Bars",$$,663,3.5,394,https://www.yelp.com/biz/the-gin-mill-new-york
457 3rd Ave Gowanus,Bar Tano,"Bars,Italian",$$,664,4.0,232,https://www.yelp.com/biz/bar-tano-brooklyn
147 27th St Sunset Park,Mama Tried,Cocktail Bars,$$,665,4.5,30,https://www.yelp.com/biz/mama-tried-brooklyn-2
156 E 23rd St Gramercy,The Green Room,"Cocktail Bars,Pubs",$$,666,4.0,28,https://www.yelp.com/biz/the-green-room-new-york-2
143-06 Liberty Ave Jamaica,Vibes,"Seafood,Soul Food,Sports Bars",$$,667,3.5,194,https://www.yelp.com/biz/vibes-jamaica-2
4800 Port Imperial Blvd ,Hudson Blue Bar &amp; View,"Sports Bars,Sushi Bars",$$,668,3.5,14,https://www.yelp.com/biz/hudson-blue-bar-and-view-weehawken
517 Court St Carroll Gardens,The Watershed,Bars,$,669,4.5,19,https://www.yelp.com/biz/the-watershed-brooklyn
12 W 45th St Midtown West,Point Break,"Dive Bars,American (New),Chicken Wings",$$,670,4.0,252,https://www.yelp.com/biz/point-break-new-york-2
706 Manhattan Ave Greenpoint,Lake Street,Bars,$$,671,3.5,54,https://www.yelp.com/biz/lake-street-brooklyn
55 Christopher St West Village,The 55 Bar,"Jazz &amp; Blues,Dive Bars",$$,672,4.0,160,https://www.yelp.com/biz/the-55-bar-new-york
200 Columbia St Columbia Street Waterfront District,40 Knots Bar,"Pool Halls,Dive Bars",$,673,4.5,40,https://www.yelp.com/biz/40-knots-bar-brooklyn
334 Furman St. Pier 2 ,Lizzmonade,"Juice Bars &amp; Smoothies,Bars",$,674,3.5,83,https://www.yelp.com/biz/lizzmonade-brooklyn
1372 1st Ave Upper East Side,Vanguard Wine Bar,Wine Bars,$$,675,4.0,47,https://www.yelp.com/biz/vanguard-wine-bar-new-york-3
444 Park Ave S Midtown East,Mondrian Terrace,"Lounges,Cocktail Bars,Tapas/Small Plates",$$,676,4.0,39,https://www.yelp.com/biz/mondrian-terrace-new-york-3
